0	0.2732819178848532
1	0.5276390008555218
2	0.33060458420225897
5	0.3326142855073025
6	0.5103934766802642
8	0.4040948565422149
10	0.3348948852931635
12	0.3310750863084767
14	0.3303382419911194
15	0.3616616049457759
17	0.34997115579828875
18	0.31104001500895767
20	0.4017597629960231
21	0.34997115579828875
22	0.3309967713003318
27	0.9573247464729202
30	0.4088114851664089
31	0.8005711323988739
34	0.573410502016166
35	0.445915269607151
37	0.3310750863084767
38	0.2580041506541049
39	0.28696561896580886
40	0.2808589522424346
45	0.3310750863084767
46	0.3020052905398214
48	0.27015946259422313
49	0.31031179163466155
50	0.25376903381739147
51	0.3301344207455783
52	0.5506409684317533
54	0.5853612527440177
55	0.4411200290584081
60	0.32799178957854497
62	0.5788255161312623
64	0.4088114851664089
65	0.32941040596485616
66	0.34036426297666633
68	0.1843115038580091
71	0.2523999947288059
74	0.5300527159490237
75	0.3295706725935746
76	0.3304947236787593
77	0.3310750863084767
78	0.47884772830954053
79	0.3479432684091459
81	0.33655742588469134
85	0.2052124692623427
89	0.3310750863084767
90	0.3310750863084767
92	0.48470627875966465
96	0.43757784034388253
97	0.5910406874867855
100	0.3304947236787593
101	0.3304947236787593
102	0.6468212046715993
103	0.3333540573040137
104	0.22659043732210515
105	0.3304947236787593
107	0.3300404287534064
108	0.3304947236787593
109	0.33387772300518553
113	0.28206243414079885
116	0.3299464503405802
118	0.9706714579261164
122	0.3566274844708981
124	0.6468212046715993
127	0.3276639675422099
132	0.2984333808632607
133	0.34090935450813187
140	0.4210387858530456
141	0.3299464503405802
142	0.303261173524732
144	0.3441918204622365
145	0.41453830802036395
150	0.34813616461286984
154	0.3283040320896346
155	0.5828831265366965
156	0.32988368032877624
157	0.3310750863084767
158	0.3333854185297912
159	0.18481294002553272
161	0.3606808936652065
162	0.3300404287534064
165	0.4430598794405571
167	0.47452301295483795
170	0.4327543994278442
171	0.2212846338308772
172	0.31415304498910995
173	0.33060458420225897
175	0.3022669589067822
178	0.34997115579828875
179	0.3014939490130461
181	0.3579410992803722
185	0.5024783295884879
187	0.4040093586932975
188	0.33036582314547175
190	0.34997115579828875
193	0.3709815094874526
194	0.4088114851664089
196	0.3299464503405802
198	0.3299464503405802
200	0.33655742588469134
202	0.32524929303897593
204	0.3310750863084767
205	0.37026668143646096
206	0.303261173524732
208	0.3299464503405802
210	0.3273205903978598
211	0.38150885075274643
214	0.274973471740511
215	0.6952156964630787
218	0.6122853304438798
220	0.3310750863084767
222	0.3310750863084767
223	0.3304947236787593
229	0.2574454690623289
230	0.5788255161312623
231	0.3300404287534064
233	0.2519022742367823
235	0.32919511255898243
236	0.34090935450813187
238	0.34036426297666633
239	0.3471721827254707
240	0.29827036969906623
241	0.3020052905398214
242	0.34036426297666633
243	0.3276014194556075
245	0.5418485002533223
247	0.4179509282675727
249	0.34090935450813187
250	0.3280697422565008
251	0.31170092888033696
252	0.4040093586932975
253	0.3041600359898405
255	0.4210387858530456
258	0.999618303084242
261	0.2519022742367823
262	0.5948752549678069
263	0.3014939490130461
264	0.3299464503405802
266	0.25376903381739147
267	0.27505821984171924
268	0.8699180011338681
270	0.42235156685728603
271	0.3014939490130461
272	0.4067502711014945
278	0.2212846338308772
279	0.3484701202573288
283	0.3310750863084767
285	0.3333854185297912
293	0.33409427252240526
294	0.3304947236787593
298	0.420278934578942
299	0.9706714579261164
301	0.2754575715949574
302	0.3014939490130461
303	0.3474612461597784
304	0.3310750863084767
306	0.7398251844755318
308	0.33331076328336684
309	0.5318878285821637
310	0.6396108797398686
311	0.9664633165526321
312	0.3709815094874526
313	0.3304947236787593
315	0.3303382419911194
316	0.34090935450813187
317	0.35384879456997453
318	0.9025043580666287
319	0.7886362155172937
320	0.3280697422565008
327	0.34997115579828875
331	0.4120171667015295
333	0.2580041506541049
334	0.7633323258519297
337	0.8094738059406476
338	0.3310750863084767
342	0.34997115579828875
344	0.34997115579828875
345	0.34997115579828875
346	0.34997115579828875
350	0.3355142287162785
351	0.43902529389487926
352	0.30003056618174967
354	0.3279760502846129
356	0.5563002702267351
358	0.33043227696600264
361	0.3475134485492614
362	0.38622567721866813
363	0.3273205903978598
364	0.3020052905398214
366	0.5444104643908022
367	0.32799178957854497
372	0.3310750863084767
374	0.24343164393735248
375	0.573410502016166
378	0.3160525078960269
379	0.3300404287534064
380	0.9538328239766314
382	0.33060458420225897
384	0.3304947236787593
386	0.2523999947288059
389	0.34611324847738595
390	0.768778951713317
391	0.3301186291420969
392	0.22659043732210515
395	0.3301186291420969
397	0.4017597629960231
399	0.3486186229412372
401	0.3310750863084767
402	0.28206243414079885
403	0.303261173524732
406	0.3299464503405802
408	0.3300404287534064
409	0.2574454690623289
412	0.6056092677834061
413	0.3014939490130461
416	0.39711645354017233
418	0.34997115579828875
420	0.3304947236787593
422	0.33041647814265585
424	0.3483253788076223
425	0.3280697422565008
428	0.3299464503405802
432	0.34090935450813187
434	0.4623513217903164
436	0.37390841168684436
439	0.34036426297666633
440	0.3719739328981146
441	0.33655742588469134
443	0.34997115579828875
447	0.4040093586932975
451	0.3182504950649411
452	0.4089314780028291
453	0.6019657178998985
456	0.4040093586932975
457	0.4453377325483817
458	0.34036426297666633
460	0.4040093586932975
462	0.45372994381150816
465	0.3273205903978598
467	0.4040093586932975
471	0.3333854185297912
474	0.3378398933033986
475	0.5109776584461397
476	0.3220743535947155
477	0.2725929575923441
479	0.3775303279878456
481	0.3014939490130461
482	0.3310750863084767
483	0.33688968724469814
484	0.6099831991973961
485	0.2574454690623289
487	0.41696859099244254
489	0.33187206979600886
491	0.3280697422565008
492	0.420278934578942
493	0.5003709338334993
494	0.3310750863084767
495	0.3556323973527877
496	0.5571002114445645
500	0.3333854185297912
501	0.3299464503405802
503	0.33688968724469814
505	0.679229562204438
506	0.4661354114335751
511	0.3310750863084767
513	0.4771726841487845
516	0.34036426297666633
518	0.34090935450813187
519	0.3304947236787593
520	0.6790712120799105
521	0.3304947236787593
522	0.3279760502846129
523	0.5687647027599864
524	0.32799178957854497
526	0.34036426297666633
527	0.9493350970050684
529	0.2619909936409784
530	0.3709815094874526
531	0.32799178957854497
532	0.30003056618174967
533	0.45076437954361076
535	0.467193321678305
538	0.355794884586171
542	0.25154199394372406
545	0.4017597629960231
549	0.41453830802036395
553	0.3279760502846129
557	0.9538328239766314
558	0.5948752549678069
561	0.3304947236787593
563	0.3310750863084767
564	0.3310750863084767
566	0.3304947236787593
567	0.5107659426303122
570	0.34036426297666633
572	0.40334428077262585
573	0.3299464503405802
578	0.2982849603151305
580	0.3869858599983014
583	0.46058624402117543
585	0.6849250942498599
587	0.5930300518906476
588	0.3310750863084767
592	0.3280697422565008
596	0.43066877762115435
597	0.3014939490130461
603	0.3310750863084767
609	0.8543330082468871
612	0.3020052905398214
614	0.3310750863084767
615	0.5661871071935941
618	0.361678382444787
619	0.34036426297666633
620	0.29827036969906623
625	0.427839618243547
626	0.3474612461597784
627	0.6189902356312715
631	0.3273363135582326
632	0.420278934578942
634	0.2917952193993442
635	0.34997115579828875
638	0.6202851916960324
642	0.2917952193993442
643	0.5300527159490237
644	0.288282912166758
646	0.3304947236787593
647	0.4411200290584081
648	0.32919511255898243
650	0.3304947236787593
652	0.33251993795301177
653	0.330244220577988
654	0.32619851209472445
655	0.4718426025805184
656	0.3304947236787593
657	0.33036582314547175
658	0.34997115579828875
666	0.34997115579828875
669	0.445915269607151
671	0.445915269607151
672	0.34036426297666633
674	0.3014939490130461
676	0.3310750863084767
678	0.6185779100126977
680	0.33140463890578453
681	0.6140496745842013
683	0.2523999947288059
686	0.25376903381739147
688	0.3301186291420969
693	0.3279760502846129
694	0.4040093586932975
695	0.3519075343321436
698	0.714060985252359
700	0.9408725828032692
701	0.4029351784163304
704	0.27532680881554894
706	0.3519075343321436
708	0.8502395753701424
710	0.5003709338334993
712	0.445915269607151
713	0.3364940297809253
715	0.3295706725935746
718	0.35970134321253083
720	0.4630954717434537
722	0.34997115579828875
724	0.45054069622038084
725	0.3333854185297912
726	0.2198624901248949
727	0.32989946622815475
728	0.34090935450813187
731	0.37267311621321275
735	0.3620542129655533
738	0.3304947236787593
740	0.41820910968736386
742	0.9664633165526321
744	0.33060458420225897
750	0.3591593038010498
752	0.33655742588469134
753	0.3304947236787593
760	0.355794884586171
761	0.3276014194556075
762	0.32799178957854497
764	0.3300404287534064
766	0.45836937325323407
768	0.33387772300518553
769	0.33225281858083294
771	0.3303382419911194
778	0.32989946622815475
780	0.32799178957854497
782	0.41820910968736386
784	0.3273205903978598
785	0.3280697422565008
786	0.3289916501234379
787	0.2212846338308772
788	0.3801270383370978
796	0.40147047684212733
799	0.3636718588429415
800	0.34997115579828875
